Date	Number	Color	Category	Word 1	Word 2	Word 3	Word 4
Dec 20, 2023	192	Green	 BOOK SECTIONS: 	APPENDIX 	CHAPTER 	INDEX 	PREFACE
Dec 20, 2023	192	Purple	 CARTOON MICE: 	ITCHY 	JERRY 	PINKY 	SPEEDY
Dec 20, 2023	192	Yellow	 CONTACT VIA PHONE: 	BUZZ 	CALL 	DIAL 	RING
Dec 21, 2023	193	Blue	 WHAT “I” MIGHT MEAN: 	IODINE 	IOTA 	MYSELF 	ONE
Dec 21, 2023	193	Green	 SHEPHERD: 	DIRECT 	GUIDE 	LEAD 	STEER
Dec 21, 2023	193	Purple	 ___ VALLEY: 	DEATH 	HIDDEN 	SILICON 	UNCANNY
Dec 21, 2023	193	Yellow	 SEEN IN A LAUNDRY ROOM: 	DRYER 	HAMPER 	IRON 	WASHER
Dec 22, 2023	194	Blue	 INTERVAL OF TIME: 	PERIOD 	SPELL 	STRETCH 	WHILE
Dec 22, 2023	194	Green	 BEE CREATIONS: 	COMB 	HIVE 	HONEY 	WAX
Dec 22, 2023	194	Purple	 ANIMAL HOMOPHONES: 	DEAR 	HAIR 	HOARSE 	WAIL
Dec 22, 2023	194	Yellow	 CLASSIC HALLOWEEN COSTUMES: 	ANGEL 	CLOWN 	PIRATE 	WITCH
Dec 23, 2023	195	Blue	 LITTLE BIT, IN A RECIPE: 	DASH 	DROP 	PINCH 	SPLASH
Dec 23, 2023	195	Green	 WILLING TO PARTICIPATE: 	DOWN 	GAME 	IN 	ON BOARD
Dec 23, 2023	195	Purple	 ___BERRY [note no space]: 	BLUE 	GOOSE 	RASP 	STRAW
Dec 23, 2023	195	Yellow	 MEANS OF TRANSPORTATION: 	BOAT 	CAR 	PLANE 	TRAIN
Dec 24, 2023	196	Blue	 STATUE OF LIBERTY FEATURES: 	CROWN 	ROBE 	TABLET 	TORCH
Dec 24, 2023	196	Green	 CUTS OF PORK: 	BELLY 	CHOP 	HOCK 	SHOULDER
Dec 24, 2023	196	Purple	 THINGS TO BLOW ON FOR WISHES/LUCK: 	CANDLE 	DANDELION 	DICE 	EYELASH
Dec 24, 2023	196	Yellow	 GENTLE: 	LIGHT 	MELLOW 	MILD 	SOFT
Dec 25, 2023	197	Blue	 OOMPH: 	ENERGY 	FIRE 	JUICE 	ZIP
Dec 25, 2023	197	Green	 BASIC GEOMETRIC OBJECTS: 	LINE 	POINT 	RAY 	SEGMENT
Dec 25, 2023	197	Purple	 SECRET ___: 	AGENT 	CODE 	SANTA 	SAUCE
Dec 25, 2023	197	Yellow	 DARLING: 	BABY 	BOO 	DEAR 	LOVE
Dec 26, 2023	198	Blue	 RESTRAIN: 	CHECK 	CURB 	LIMIT 	STEM
Dec 26, 2023	198	Green	 PAPER IN A BOOK: 	FOLIO 	LEAF 	PAGE 	SHEET
Dec 26, 2023	198	Purple	 THINGS YOU CAN DO TO YOUR NOSE: 	BLOW 	HOLD 	PICK 	THUMB
Dec 26, 2023	198	Yellow	 ROAD NAMES: 	ALLEY 	DRIVE 	LANE 	STREET
Dec 27, 2023	199	Blue	 ART MEDIUMS: 	CHARCOAL 	INK 	PAINT 	PASTEL
Dec 27, 2023	199	Green	 NAME PREFIXES: 	GEN 	MS 	PROF 	REV
Dec 27, 2023	199	Purple	 ___ PEPPER: 	BELL 	BLACK 	DR 	GHOST
Dec 27, 2023	199	Yellow	 INDICATION OF THINGS TO COME: 	MESSAGE 	OMEN 	SIGN 	WARNING
Dec 28, 2023	200	Blue	 BIRDS: 	CARDINAL 	JAY 	LARK 	SWIFT
Dec 28, 2023	200	Green	 MOVE QUICKLY: 	BOLT 	DART 	DASH 	ZIP
Dec 28, 2023	200	Purple	 JAZZ LEGENDS: 	HANCOCK 	HOLIDAY 	MONK 	PARKER
Dec 28, 2023	200	Yellow	 PARTS OF A CAR: 	BUMPER 	HOOD 	TIRE 	TRUNK
Dec 29, 2023	201	Blue	 LETTER SPELLINGS: 	BEE 	EX 	GEE 	JAY
Dec 29, 2023	201	Green	 COOL, IN ’80S SLANG: 	BAD 	FLY 	FRESH 	RAD
Dec 29, 2023	201	Purple	 ___ GEORGE: 	BOY 	BY 	CURIOUS 	SAINT
Dec 29, 2023	201	Yellow	 SHIRTS: 	CROP 	POLO 	TANK 	TEE
Dec 30, 2023	202	Blue	 HETERONYMS: 	BASS 	DOVE 	DESERT 	WIND
Dec 30, 2023	202	Green	 SEQUENCE: 	CHAIN 	SERIES 	STRING 	TRAIN
Dec 30, 2023	202	Purple	 ___ TRAP: 	BEAR 	SAND 	SPEED 	TOURIST
Dec 30, 2023	202	Yellow	 BLACK-AND-WHITE ANIMALS: 	ORCA 	PANDA 	SKUNK 	ZEBRA
Dec 31, 2023	203	Blue	 PLACES IN FRANCE: 	CHAMPAGNE 	DIJON 	NICE 	TOURS
Dec 31, 2023	203	Green	 SHARPNESS, AS OF AN IMAGE: 	CLARITY 	DEFINITION 	DETAIL 	RESOLUTION
Dec 31, 2023	203	Purple	 HAPPY NEW YEAR!: 	BALL 	COUNTDOWN 	FIREWORKS 	KISS
Dec 31, 2023	203	Yellow	 ORGANIZATION: 	CLUB 	GROUP 	PARTY 	TEAM
Jan 1, 2024	204	Blue	 CLASSIC GAME SHOWS, FAMILIARLY: 	FEUD 	MILLIONAIRE 	PYRAMID 	WHEEL
Jan 1, 2024	204	Green	 KINDS OF SALADS: 	CAESAR 	GREEK 	GREEN 	WEDGE
Jan 1, 2024	204	Purple	 W + VOWEL SOUND: 	WAY 	WEE 	WHY 	WHOA
Jan 1, 2024	204	Yellow	 GARDENING NOUNS/VERBS: 	PLANT 	SEED 	WATER 	WEED
Jan 2, 2024	205	Blue	 BASEBALL STATS: 	DOUBLE 	HIT 	RUN 	WALK
Jan 2, 2024	205	Green	 OBSTRUCT: 	BLOCK 	CLOG 	JAM 	STOP
Jan 2, 2024	205	Purple	 SMALL ___: 	FRY 	TALK 	WONDER 	WORLD
Jan 2, 2024	205	Yellow	 B.L.T. INGREDIENTS: 	BREAD 	BACON 	LETTUCE 	TOMATO
Jan 3, 2024	206	Blue	 SELECT, AS A BOX ON A FORM: 	CHECK 	MARK 	TICK 	X
Jan 3, 2024	206	Green	 HIDDEN LISTENING DEVICES: 	BUG 	MIKE 	TAP 	WIRE
Jan 3, 2024	206	Purple	 RAPPERS MINUS FIRST LETTER: 	40	COLE 	PAIN 	TIP
Jan 3, 2024	206	Yellow	 MOVE THROUGH THE AIR: 	FLOAT 	FLY 	GLIDE 	SOAR
Jan 4, 2024	207	Blue	 COOL, IN SLANG: 	FIRE 	LIT 	SICK 	TIGHT
Jan 4, 2024	207	Green	 DATING APP ACTIONS: 	BLOCK 	MATCH 	MESSAGE 	SWIPE
Jan 4, 2024	207	Purple	 LUCKY ___: 	BREAK 	CHARM 	DUCK 	STRIKE
Jan 4, 2024	207	Yellow	 GIFT-GIVING ACCESSORIES: 	BOW 	BOX 	CARD 	WRAPPING
Jan 5, 2024	208	Blue	 WORDS FOR SPECIFIC QUANTITIES: 	DOZEN 	GROSS 	PAIR 	SCORE
Jan 5, 2024	208	Green	 APEX: 	HEIGHT 	MAX 	PEAK 	TOP
Jan 5, 2024	208	Purple	 WHAT “X” MIGHT MEAN: 	ADULT 	KISS 	TEN 	TIMES
Jan 5, 2024	208	Yellow	 PLAYFULLY BOTHER: 	JOSH 	KID 	RIB 	TEASE
Jan 6, 2024	209	Blue	 THINGS TO PICK: 	AFRO 	BONE 	FIGHT 	LOCK
Jan 6, 2024	209	Green	 MOVE BACK AND FORTH: 	ROCK 	SWAY 	SWING 	WAVE
Jan 6, 2024	209	Purple	 ___ BALL: 	CRYSTAL 	DISCO 	FOUL 	GUTTER
Jan 6, 2024	209	Yellow	 STRONG SMELL: 	FUNK 	MUSK 	ODOR 	TANG
Jan 7, 2024	210	Blue	 SOMETHING EXEMPLARY: 	BEAUTY 	GEM 	MARVEL 	PEACH
Jan 7, 2024	210	Green	 KINDS OF EXAMS: 	BAR 	FINAL 	ORAL 	PHYSICAL
Jan 7, 2024	210	Purple	 ___ TOOTH: 	BABY 	EYE 	SWEET 	WISDOM
Jan 7, 2024	210	Yellow	 TECH COMPANIES: 	ALPHABET 	AMAZON 	APPLE 	META
Jan 8, 2024	211	Blue	 SEEN ON A GOLF COURSE: 	CART 	CLUB 	HOLE 	TEE
Jan 8, 2024	211	Green	 LONG, SKINNY OBJECTS: 	POLE 	ROD 	STAFF 	STICK
Jan 8, 2024	211	Purple	 SHAPES OF CAPITAL GREEK LETTERS: 	CIRCLE 	HORSESHOE 	PITCHFORK 	TRIANGLE
Jan 8, 2024	211	Yellow	 THINGS THAT ARE ORANGE: 	BASKETBALL 	CARROT 	GOLDFISH 	PUMPKIN
Jan 9, 2024	212	Blue	 THINGS THAT MAKE YOU SNEEZE: 	DUST 	PEPPER 	POLLEN 	SMOKE
Jan 9, 2024	212	Green	 ELEMENTS OF COOKING, PER SAMIN NOSRAT: 	SALT 	FAT 	ACID 	HEAT
Jan 9, 2024	212	Purple	 TITULAR FICTIONAL DETECTIVES: 	MAGNUM 	MONK 	SHAFT 	TRACY
Jan 9, 2024	212	Yellow	 CLEANING SUPPLIES: 	BROOM 	MOP 	RAG 	SPONGE
Jan 10, 2024	213	Blue	 THINGS SEEN AT A CASINO: 	CARDS 	CHIPS 	DICE 	SLOTS
Jan 10, 2024	213	Green	 FOUND AROUND A FIREPLACE: 	FLUE 	GRATE 	LOG 	POKER
Jan 10, 2024	213	Purple	 WAYS TO PREPARE CHEESE: 	CRUMBLE 	MELT 	SHRED 	SLICE
Jan 10, 2024	213	Yellow	 BIT OF MAGIC: 	CHARM 	CURSE 	HEX 	SPELL
Jan 11, 2024	214	Blue	 “PH” WORDS THAT ALSO WORK WITH “F”: 	PHAT 	PHEW 	PHILLY 	PHISH
Jan 11, 2024	214	Green	 ALL-TIMER: 	GREAT 	HERO 	ICON 	LEGEND
Jan 11, 2024	214	Purple	 ___ PITCH: 	ELEVATOR 	FEVER 	PERFECT 	SALES
Jan 11, 2024	214	Yellow	 STATES OF MATTER: 	GAS 	LIQUID 	PLASMA 	SOLID
Jan 12, 2024	215	Blue	 PARTS OF A CAR, INFORMALLY: 	DASH 	SHOCK 	TANK 	WHEEL
Jan 12, 2024	215	Green	 SECTION OF ONE’S LIFE: 	CHAPTER 	PERIOD 	PHASE 	STAGE
Jan 12, 2024	215	Purple	 COLOR HOMOPHONES: 	BLEW 	CHORAL 	READ 	ROWS
Jan 12, 2024	215	Yellow	 TOPIC OF DISCUSSION: 	ISSUE 	MATTER 	POINT 	SUBJECT
Jan 13, 2024	216	Blue	 AMERICAN FOOTBALL POSITIONS: 	CENTER 	END 	SAFETY 	TACKLE
Jan 13, 2024	216	Green	 PRESIDE OVER: 	CHAIR 	DIRECT 	LEAD 	RUN
Jan 13, 2024	216	Purple	 POSTPONE: 	HOLD 	PUNT 	STALL 	TABLE
Jan 13, 2024	216	Yellow	 CREDENTIALS FOR ENTRY: 	BADGE 	INVITE 	PASS 	TICKET
Jan 14, 2024	217	Blue	 MALE ANIMALS: 	BUCK 	BULL 	JACK 	TOM
Jan 14, 2024	217	Green	 THIEVE: 	PINCH 	ROB 	STEAL 	SWIPE
Jan 14, 2024	217	Purple	 LEGWEAR, IN THE SINGULAR: 	JEAN 	PANT 	SHORT 	TIGHT
Jan 14, 2024	217	Yellow	 THINGS TO PAY: 	BILL 	CHECK 	INVOICE 	TAB
Jan 15, 2024	218	Blue	 MEDICINE FORMATS: 	CAPSULE 	CREAM 	SYRUP 	TABLET
Jan 15, 2024	218	Green	 PROTECTIVE BARRIER: 	BUFFER 	CUSHION 	PAD 	SHIELD
Jan 15, 2024	218	Purple	 PEA ___: 	COAT 	GREEN 	POD 	SOUP
Jan 15, 2024	218	Yellow	 LIST OF CANDIDATES: 	BALLOT 	ROSTER 	SLATE 	TICKET
Jan 16, 2024	219	Blue	 TILT TO ONE SIDE: 	CANT 	LEAN 	LIST 	SLOPE
Jan 16, 2024	219	Green	 INSIDE INFO: 	DOPE 	SCOOP 	SKINNY 	WORD
Jan 16, 2024	219	Purple	 WORDS SPELLED WITH AN UPSIDE-DOWN CALCULATOR: 	BOOB 	EGGSHELL 	GIGGLE 	HELLO
Jan 16, 2024	219	Yellow	 DECEIVE: 	CON 	DUPE 	FOOL 	TRICK
Jan 17, 2024	220	Blue	 ADJECTIVE INTENSIFIERS: 	AWFUL 	PRETTY 	RATHER 	REAL
Jan 17, 2024	220	Green	 CHEMISTRY TERMS: 	BASE 	BOND 	ELEMENT 	SOLUTION
Jan 17, 2024	220	Purple	 RADIO HALL OF FAME MEMBERS: 	GLASS 	GROSS 	KING 	STERN
Jan 17, 2024	220	Yellow	 DATA SET DATA: 	MEAN 	MEDIAN 	MODE 	RANGE
Jan 18, 2024	221	Blue	 COLORS IN BRAZIL’S FLAG: 	BLUE 	GREEN 	WHITE 	YELLOW
Jan 18, 2024	221	Green	 FOREMOST: 	MAIN 	PARAMOUNT 	PRIME 	SUPREME
Jan 18, 2024	221	Purple	 ___ LETTER: 	CHAIN 	COVER 	LOVE 	SCARLET
Jan 18, 2024	221	Yellow	 SHOW OFF: 	GRANDSTAND 	PEACOCK 	POSTURE 	STRUT
Jan 19, 2024	222	Blue	 “PHOOEY!”: 	CURSES 	DARN 	RATS 	SHOOT
Jan 19, 2024	222	Green	 LEAVE HIGH AND DRY: 	DESERT 	DITCH 	MAROON 	STRAND
Jan 19, 2024	222	Purple	 WORDS IN TONGUE TWISTERS: 	FUZZY 	PEPPERS 	SEASHELLS 	WOODCHUCK
Jan 19, 2024	222	Yellow	 SUNDAE TOPPINGS: 	CHERRY 	FUDGE 	NUTS 	SPRINKLES
Jan 20, 2024	223	Blue	 KINDS OF DANCE: 	MODERN 	SALSA 	SWING 	TAP
Jan 20, 2024	223	Green	 MOVE WITH SPEED: 	BLAZE 	FLY 	RACE 	TEAR
Jan 20, 2024	223	Purple	 BABY ___: 	BOOM 	CARROT 	SHOWER 	TALK
Jan 20, 2024	223	Yellow	 DECLINE: 	DIP 	DROP 	FALL 	SINK
Jan 21, 2024	224	Blue	 PARTS OF AN AIRPLANE: 	CABIN 	ENGINE 	NOSE 	WING
Jan 21, 2024	224	Green	 THINGS MADE OF WAX: 	CANDLE 	CRAYON 	HONEYCOMB 	SEAL
Jan 21, 2024	224	Purple	 UNITS OF VEGETABLES: 	BULB 	EAR 	HEAD 	STALK
Jan 21, 2024	224	Yellow	 RIP OFF: 	FLEECE 	HOSE 	ROB 	STIFF
Jan 22, 2024	225	Blue	 RUBBER STAMP WORDS: 	APPROVED 	PAID 	URGENT 	VOID
Jan 22, 2024	225	Green	 DENTAL TERMS: 	CAVITY 	CROWN 	FILLING 	PLAQUE
Jan 22, 2024	225	Purple	 ___ YEAR: 	GAP 	LEAP 	LIGHT 	SCHOOL
Jan 22, 2024	225	Yellow	 SYMBOLIC RODS: 	BATON 	SCEPTER 	STAFF 	WAND
Jan 23, 2024	226	Blue	 SYMBOLS ABOVE NUMBERS ON A KEYBOARD: 	AT 	DOLLAR 	PERCENT 	POUND
Jan 23, 2024	226	Green	 EXCELLENT: 	FINE 	PRIME 	QUALITY 	STERLING
Jan 23, 2024	226	Purple	 PASS THE ___: 	BAR 	BUCK 	TIME 	TORCH
Jan 23, 2024	226	Yellow	 BRING INTO BEING: 	COIN 	CREATE 	DEVISE 	INVENT
Jan 24, 2024	227	Blue	 FAMILIAL NICKNAMES: 	DADA 	GRAMMY 	MUM 	POPPY
Jan 24, 2024	227	Green	 PARTS OF THE EYE: 	CONE 	IRIS 	LENS 	PUPIL
Jan 24, 2024	227	Purple	 WORDS PRONOUNCED DIFFERENTLY WITH ACCENT MARKS: 	EXPOSE 	PATE 	RESUME 	ROSE
Jan 24, 2024	227	Yellow	 SMARTPHONE FEATURES BEGINNING WITH “C”: 	CALCULATOR 	CALENDAR 	CAMERA 	CLOCK
Jan 25, 2024	228	Blue	 IMPOSE, AS A PENALTY: 	ASSESS 	CHARGE 	FINE 	LEVY
Jan 25, 2024	228	Green	 PICTOGRAPH: 	CHARACTER 	GLYPH 	ICON 	SYMBOL
Jan 25, 2024	228	Purple	 WORDS BEGINNING WITH BODY PARTS: 	HANDSOME 	HIPPO 	LEGEND 	LIPID
Jan 25, 2024	228	Yellow	 OF-THE-MOMENT: 	BIG 	HOT 	IN 	POPULAR
Jan 26, 2024	229	Blue	 ORIGINAL MONOPOLY TOKENS: 	BOOT 	IRON 	THIMBLE 	TOP HAT
Jan 26, 2024	229	Green	 HARD HIT: 	BLOW 	LICK 	SOCK 	STRIKE
Jan 26, 2024	229	Purple	 ___ BUNNY: 	BAD 	BUGS 	DUST 	HONEY
Jan 26, 2024	229	Yellow	 BASEBALL EQUIPMENT: 	BALL 	BASE 	BAT 	GLOVE
Jan 27, 2024	230	Blue	 SOUGHT AFTER IN “THE WIZARD OF OZ”: 	BRAIN 	COURAGE 	HEART 	HOME
Jan 27, 2024	230	Green	 LOOK AFTER: 	GUARD 	MIND 	TEND 	WATCH
Jan 27, 2024	230	Purple	 SILENT “W”: 	ANSWER 	TWO 	WRIST 	WRONG
Jan 27, 2024	230	Yellow	 HURT: 	ACHE 	BURN 	SMART 	STING
Jan 28, 2024	231	Blue	 MODIFIERS MEANING “SMALL”: 	BABY 	MINI 	POCKET 	TOY
Jan 28, 2024	231	Green	 “CAN I GET YOUR ___?” (PHONE INFO REQUEST): 	CELL 	CONTACT 	DIGITS 	NUMBER
Jan 28, 2024	231	Purple	 INSIDE A SCRABBLE BOX: 	BAG 	BOARD 	RACKS 	TILES
Jan 28, 2024	231	Yellow	 HIGHEST POINT: 	CREST 	PEAK 	SUMMIT 	VERTEX
Jan 29, 2024	232	Blue	 TENNIS SCORING TERMS: 	AD 	ALL 	DEUCE 	LOVE
Jan 29, 2024	232	Green	 ROMANTIC TWOSOME: 	COUPLE 	ITEM 	PAIR 	THING
Jan 29, 2024	232	Purple	 WORDS WITH “FRUIT”: 	BREAD 	DRAGON 	JACK 	PASSION
Jan 29, 2024	232	Yellow	 DO SOME MARKETING FOR: 	PITCH 	PLUG 	PROMOTE 	PUSH
Jan 30, 2024	233	Blue	 CRESCENT-SHAPED THINGS: 	BANANA 	CROISSANT 	MOON 	SICKLE
Jan 30, 2024	233	Green	 NEWSPAPER NAMES: 	CHRONICLE 	HERALD 	REGISTER 	SUN
Jan 30, 2024	233	Purple	 POWER-UPS IN SUPER MARIO WORLD: 	FEATHER 	FLOWER 	MUSHROOM 	STAR
Jan 30, 2024	233	Yellow	 HIT HARD: 	BANG 	HAMMER 	POUND 	SLAM
Jan 31, 2024	234	Blue	 RHYMES: 	CHOIR 	FIRE 	LIAR 	FRYER
Jan 31, 2024	234	Green	 BOOKED FOR A WEDDING: 	BAND 	CATERER 	FLORIST 	OFFICIANT
Jan 31, 2024	234	Purple	 ___ PIT: 	BARBECUE 	ORCHESTRA 	SNAKE 	TAR
Jan 31, 2024	234	Yellow	 MERRIMENT: 	CHEER 	GLEE 	FESTIVITY 	MIRTH
Feb 1, 2024	235	Blue	 ENTHUSIAST: 	BUFF 	FAN 	LOVER 	NUT
Feb 1, 2024	235	Green	 MUSCULAR: 	BUILT 	JACKED 	RIPPED 	SWOLE
Feb 1, 2024	235	Purple	 WRINKLY THINGS: 	BRAIN 	PRUNE 	PUG 	WALNUT
Feb 1, 2024	235	Yellow	 MAKE SHORTER: 	CLIP 	CUT 	PARE 	TRIM
Feb 2, 2024	236	Blue	 HOMOPHONES: 	HOLEY 	HOLI 	HOLY 	WHOLLY
Feb 2, 2024	236	Green	 FEATURES OF A BELT: 	BUCKLE 	HOLE 	LOOP 	STRAP
Feb 2, 2024	236	Purple	 ___WOOD: 	DOG 	DRIFT 	HOLLY 	SANDAL
Feb 2, 2024	236	Yellow	 TIME OFF: 	BREAK 	HOLIDAY 	LEAVE 	RECESS
Feb 3, 2024	237	Blue	 CLASSIC DOG NAMES: 	FLUFFY 	REX 	ROVER 	SPOT
Feb 3, 2024	237	Green	 FARM FIXTURES: 	COOP 	PEN 	STABLE 	STY
Feb 3, 2024	237	Purple	 COLORS MINUS THEIR FIRST LETTERS: 	INK 	LACK 	OLD 	RANGE
Feb 3, 2024	237	Yellow	 COMMERCIAL ORGANIZATION: 	AGENCY 	COMPANY 	ENTERPRISE 	FIRM
Feb 4, 2024	238	Blue	 COMEDIAN’S PERFORMANCE: 	ACT 	BIT 	ROUTINE 	SET
Feb 4, 2024	238	Green	 UNEXCITING: 	BORING 	DULL 	MUNDANE 	VANILLA
Feb 4, 2024	238	Purple	 MARTINI SPECIFICATIONS: 	DIRTY 	DRY 	TWIST 	UP
Feb 4, 2024	238	Yellow	 DRINKS WITH CAFFEINE: 	COCOA 	COFFEE 	MATE 	TEA
Feb 5, 2024	239	Blue	 ROCK & ROLL HALL OF FAME INDUCTEES: 	HEART 	MADONNA 	PRINCE 	QUEEN
Feb 5, 2024	239	Green	 ECCLESIASTICAL TITLES: 	BISHOP 	CARDINAL 	PASTOR 	PRIOR
Feb 5, 2024	239	Purple	 CITY HOMOPHONES: 	DELI 	NIECE 	ROAM 	SOUL
Feb 5, 2024	239	Yellow	 "GIVE ME A BREAK!": 	BROTHER 	LORD 	PLEASE 	SHEESH
Feb 6, 2024	240	Blue	 KINDS OF BLOND: 	DIRTY 	HONEY 	PLATINUM 	STRAWBERRY
Feb 6, 2024	240	Green	 EUPHEMISMS FOR FLATULENCE: 	GAS 	STINKER 	TOOT 	WIND
Feb 6, 2024	240	Purple	 WHAT “O” MIGHT MEAN: 	HUG 	OF 	OXYGEN 	ZERO
Feb 6, 2024	240	Yellow	 OSTENTATIOUS, AS AN OUTFIT: 	BRIGHT 	FLASHY 	GARISH 	LOUD
Feb 7, 2024	241	Blue	 BOXING MANEUVERS: 	BOB 	CROSS 	HOOK 	WEAVE
Feb 7, 2024	241	Green	 BASIC TWO-DIMENSIONAL SHAPES: 	CIRCLE 	DIAMOND 	SQUARE 	TRIANGLE
Feb 7, 2024	241	Purple	 FANCY ___: 	FEAST 	FREE 	PANTS 	THAT
Feb 7, 2024	241	Yellow	 SEA CREATURES: 	CRAB 	RAY 	SPONGE 	SQUID
Feb 8, 2024	242	Blue	 WALLOP: 	BELT 	CLOCK 	DECK 	SLUG
Feb 8, 2024	242	Green	 CARD GAMES: 	BRIDGE 	GIN 	SPIT 	WAR
Feb 8, 2024	242	Purple	 CLASSIC TATTOOS: 	ANCHOR 	DRAGON 	HEART 	ROSE
Feb 8, 2024	242	Yellow	 ARCHERY EQUIPMENT: 	ARROW 	BOW 	QUIVER 	TARGET
Feb 9, 2024	243	Blue	 THINGS YOU CAN DRAW: 	BATH 	CARD 	CURTAIN 	PICTURE
Feb 9, 2024	243	Green	 BROADCAST: 	AIR 	RUN 	SCREEN 	SHOW
Feb 9, 2024	243	Purple	 NUMBER ANAGRAMS: 	EON 	ETHER 	NET 	TOW
Feb 9, 2024	243	Yellow	 MUSIC PLAYER BUTTONS: 	REWIND 	SHUFFLE 	SKIP 	STOP
Feb 10, 2024	244	Blue	 YOGA POSES: 	CAT 	COW 	MOUNTAIN 	TRIANGLE
Feb 10, 2024	244	Green	 CRAM INTO A TIGHT SPACE: 	JAM 	PACK 	SQUEEZE 	STUFF
Feb 10, 2024	244	Purple	 ___FLY: 	BUTTER 	DRAGON 	FIRE 	HORSE
Feb 10, 2024	244	Yellow	 STOOL PIGEON: 	CANARY 	FINK 	RAT 	SNITCH
Feb 11, 2024	245	Blue	 CAPTAINS: 	AMERICA 	HOOK 	MORGAN 	NEMO
Feb 11, 2024	245	Green	 BOATS: 	BARGE 	DORY 	SCOW 	SLOOP
Feb 11, 2024	245	Purple	 PREFIXES WITH -CRACY: 	AUTO 	BUREAU 	DEMO 	PLUTO
Feb 11, 2024	245	Yellow	 MONOTONOUS SOUNDS: 	BUZZ 	DRONE 	HUM 	PURR
Feb 12, 2024	246	Blue	 SEEN IN “ALADDIN”: 	GENIE 	MONKEY 	PARROT 	PRINCESS
Feb 12, 2024	246	Green	 COSTUMES WITH STRIPED SHIRTS: 	MIME 	PRISONER 	REFEREE 	SAILOR
Feb 12, 2024	246	Purple	 MOVIES MINUS NUMBERS: 	APOLLO 	CANDLES 	FANTASTIC 	SAMURAI
Feb 12, 2024	246	Yellow	 BAD THINGS FOR A VIDEO CALL TO DO: 	DROP 	ECHO 	FREEZE 	LAG
Feb 13, 2024	247	Blue	 GROCERY STORE AISLES: 	DAIRY 	FROZEN 	PRODUCE 	SNACK
Feb 13, 2024	247	Green	 SPHERICAL FOODS: 	JAWBREAKER 	MEATBALL 	MOZZARELLA 	ORANGE
Feb 13, 2024	247	Purple	 GO ___: 	BANANAS 	FIGURE 	FISH 	STEADY
Feb 13, 2024	247	Yellow	 ENCOURAGE, WITH "ON": 	EGG 	GOAD 	SPUR 	URGE
Feb 14, 2024	248	Blue	 SAUCES IN CHINESE CUISINE: 	OYSTER 	PLUM 	SOY 	XO
Feb 14, 2024	248	Green	 KINDS OF NUMBERS: 	ODD 	PERFECT 	PRIME 	WHOLE
Feb 14, 2024	248	Purple	 BEAR ___: 	CLAW 	FRUIT 	HUG 	WITNESS
Feb 14, 2024	248	Yellow	 TOUCH LIGHTLY: 	BRUSH 	GRAZE 	KISS 	SKIM
Feb 15, 2024	249	Blue	 OVEN BUTTONS: 	BAKE 	BROIL 	LIGHT 	TIMER
Feb 15, 2024	249	Green	 WHERE YOU MIGHT FIND SAND: 	BEACH 	DESERT 	HOURGLASS 	PLAYGROUND
Feb 15, 2024	249	Purple	 BRITPOP BANDS: 	BLUR 	OASIS 	PULP 	SUEDE
Feb 15, 2024	249	Yellow	 FOLLOW ATTENTIVELY: 	MONITOR 	SURVEY 	TRACK 	WATCH
Feb 16, 2024	250	Blue	 PROGRAMMING LANGUAGES: 	BASIC 	JAVA 	PYTHON 	RUBY
Feb 16, 2024	250	Green	 THINGS MADE WITH FEATHERS: 	BOA 	HEADDRESS 	PILLOW 	SHUTTLECOCK
Feb 16, 2024	250	Purple	 THINGS THAT CAN STRIKE: 	COBRA 	INSPIRATION 	LIGHTNING 	UNION
Feb 16, 2024	250	Yellow	 COMFY SHOES: 	CROC 	LOAFER 	MOCCASIN 	SLIPPER
Feb 17, 2024	251	Blue	 NOUN SUFFIXES: 	DOM 	ION 	NESS 	SHIP
Feb 17, 2024	251	Green	 MEDIA ATTENTION: 	COVERAGE 	EXPOSURE 	PRESS 	PUBLICITY
Feb 17, 2024	251	Purple	 ___ CIRCUS: 	FAMILY 	FLEA 	FLYING 	MEDIA
Feb 17, 2024	251	Yellow	 BIT OF HAIR: 	CURL 	LOCK 	RINGLET 	TRESS
Feb 18, 2024	252	Blue	 INGREDIENTS IN MINESTRONE: 	BEANS 	PASTA 	STOCK 	VEGETABLES
Feb 18, 2024	252	Green	 PURSUE: 	HUNT 	TRACK 	TRAIL 	STALK
Feb 18, 2024	252	Purple	 ___CAST: 	BROAD 	FORE 	POD 	TYPE
Feb 18, 2024	252	Yellow	 EAT A LITTLE: 	GRAZE 	NIBBLE 	PECK 	SNACK
Feb 19, 2024	253	Blue	 WORKSHOP TOOLS: 	DRILL 	GRINDER 	ROUTER 	SAW
Feb 19, 2024	253	Green	 MESS UP: 	BLOW 	BUMBLE 	FLUFF 	SPOIL
Feb 19, 2024	253	Purple	 PARTS OF A DOOR: 	FRAME 	HANDLE 	HINGE 	LOCK
Feb 19, 2024	253	Yellow	 USED IN BUILDING A FIRE: 	KINDLING 	LOG 	MATCH 	TINDER
Feb 20, 2024	254	Blue	 BIT OF LIQUID: 	BEAD 	DROP 	GLOB 	TEAR
Feb 20, 2024	254	Green	 MUSICAL SECTIONS: 	BRASS 	RHYTHM 	STRING 	WIND
